cohort_scope,protocol_id,configuration_id,class_name,estimator,feature,category,category_code,termination_sensitive,contributing_sessions,observations,weighted_prevalence
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.359788359788
heldout_primary,general_2026,C26-W-CR-A,garmin.com,packet_pooled,direction,s2c,-1,false,41,1724,0.696055684455
heldout_primary,general_2026,C26-W-CR-A,garmin.com,packet_pooled,direction,c2s,1,false,41,1724,0.303944315545
heldout_primary,general_2026,C26-W-CR-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,41,1724,0.629930394432
heldout_primary,general_2026,C26-W-CR-A,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,41,1724,0.370069605568
heldout_primary,general_2026,C26-W-CR-A,garmin.com,session_balanced,direction,s2c,-1,false,41,1724,0.696072220462
heldout_primary,general_2026,C26-W-CR-A,garmin.com,session_balanced,direction,c2s,1,false,41,1724,0.303927779538
heldout_primary,general_2026,C26-W-CR-A,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,41,1724,0.629896526238
heldout_primary,general_2026,C26-W-CR-A,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,41,1724,0.370103473762
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,packet_pooled,direction,s2c,-1,false,45,1888,0.78125
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,packet_pooled,direction,c2s,1,false,45,1888,0.21875
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1888,0.737288135593
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1888,0.262711864407
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,session_balanced,direction,s2c,-1,false,45,1888,0.781296296296
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,session_balanced,direction,c2s,1,false,45,1888,0.218703703704
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1888,0.737433862434
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1888,0.262566137566
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,packet_pooled,direction,s2c,-1,false,35,1463,0.766233766234
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,packet_pooled,direction,c2s,1,false,35,1463,0.233766233766
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,35,1463,0.738209159262
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,35,1463,0.261790840738
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,session_balanced,direction,s2c,-1,false,35,1463,0.766375240427
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,session_balanced,direction,c2s,1,false,35,1463,0.233624759573
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,35,1463,0.738921223324
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,1463,0.261078776676
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1782,0.773849607183
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,packet_pooled,direction,c2s,1,false,45,1782,0.226150392817
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1782,0.721661054994
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1782,0.278338945006
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,session_balanced,direction,s2c,-1,false,45,1782,0.775534205885
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,session_balanced,direction,c2s,1,false,45,1782,0.224465794115
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1782,0.725134131625
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1782,0.274865868375
heldout_primary,general_2026,C26-W-CR-A,waze.com,packet_pooled,direction,s2c,-1,false,45,1890,0.775661375661
heldout_primary,general_2026,C26-W-CR-A,waze.com,packet_pooled,direction,c2s,1,false,45,1890,0.224338624339
heldout_primary,general_2026,C26-W-CR-A,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.682010582011
heldout_primary,general_2026,C26-W-CR-A,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.317989417989
heldout_primary,general_2026,C26-W-CR-A,waze.com,session_balanced,direction,s2c,-1,false,45,1890,0.775661375661
heldout_primary,general_2026,C26-W-CR-A,waze.com,session_balanced,direction,c2s,1,false,45,1890,0.224338624339
heldout_primary,general_2026,C26-W-CR-A,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.682010582011
heldout_primary,general_2026,C26-W-CR-A,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.317989417989
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1890,0.691005291005
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1890,0.308994708995
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.630687830688
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.369312169312
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1890,0.691005291005
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,session_balanced,direction,c2s,1,false,45,1890,0.308994708995
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.630687830688
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.369312169312
heldout_primary,general_2026,C26-W-CR-A,web.de,packet_pooled,direction,s2c,-1,false,45,1785,0.750140056022
heldout_primary,general_2026,C26-W-CR-A,web.de,packet_pooled,direction,c2s,1,false,45,1785,0.249859943978
heldout_primary,general_2026,C26-W-CR-A,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1785,0.695798319328
heldout_primary,general_2026,C26-W-CR-A,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1785,0.304201680672
heldout_primary,general_2026,C26-W-CR-A,web.de,session_balanced,direction,s2c,-1,false,45,1785,0.751367786679
heldout_primary,general_2026,C26-W-CR-A,web.de,session_balanced,direction,c2s,1,false,45,1785,0.248632213321
heldout_primary,general_2026,C26-W-CR-A,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1785,0.696178434521
heldout_primary,general_2026,C26-W-CR-A,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1785,0.303821565479
heldout_primary,general_2026,C26-W-CR-B,arin.net,packet_pooled,direction,s2c,-1,false,45,1890,0.793121693122
heldout_primary,general_2026,C26-W-CR-B,arin.net,packet_pooled,direction,c2s,1,false,45,1890,0.206878306878
heldout_primary,general_2026,C26-W-CR-B,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.767195767196
heldout_primary,general_2026,C26-W-CR-B,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.232804232804
heldout_primary,general_2026,C26-W-CR-B,arin.net,session_balanced,direction,s2c,-1,false,45,1890,0.793121693122
heldout_primary,general_2026,C26-W-CR-B,arin.net,session_balanced,direction,c2s,1,false,45,1890,0.206878306878
heldout_primary,general_2026,C26-W-CR-B,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.767195767196
heldout_primary,general_2026,C26-W-CR-B,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.232804232804
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1890,0.614814814815
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1890,0.385185185185
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.582010582011
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.417989417989
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1890,0.614814814815
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,direction,c2s,1,false,45,1890,0.385185185185
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.582010582011
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.417989417989
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1894,0.66050686378
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,direction,c2s,1,false,45,1894,0.33949313622
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1894,0.619324181626
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1894,0.380675818374
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,session_balanced,direction,s2c,-1,false,45,1894,0.660485810486
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,session_balanced,direction,c2s,1,false,45,1894,0.339514189514
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1894,0.619312169312
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1894,0.380687830688
heldout_primary,general_2026,C26-W-CR-B,garmin.com,packet_pooled,direction,s2c,-1,false,41,1633,0.757501530925
heldout_primary,general_2026,C26-W-CR-B,garmin.com,packet_pooled,direction,c2s,1,false,41,1633,0.242498469075
heldout_primary,general_2026,C26-W-CR-B,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,41,1633,0.732394366197
heldout_primary,general_2026,C26-W-CR-B,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,41,1633,0.267605633803
heldout_primary,general_2026,C26-W-CR-B,garmin.com,session_balanced,direction,s2c,-1,false,41,1633,0.756555644308
heldout_primary,general_2026,C26-W-CR-B,garmin.com,session_balanced,direction,c2s,1,false,41,1633,0.243444355692
heldout_primary,general_2026,C26-W-CR-B,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,41,1633,0.731496095054
heldout_primary,general_2026,C26-W-CR-B,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,41,1633,0.268503904946
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,direction,s2c,-1,false,45,1890,0.768783068783
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,direction,c2s,1,false,45,1890,0.231216931217
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.716931216931
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.283068783069
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,session_balanced,direction,s2c,-1,false,45,1890,0.768783068783
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,session_balanced,direction,c2s,1,false,45,1890,0.231216931217
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.716931216931
heldout_primary,general_2026,C26-W-CR-B,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.283068783069
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,packet_pooled,direction,s2c,-1,false,35,1445,0.748788927336
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,packet_pooled,direction,c2s,1,false,35,1445,0.251211072664
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,35,1445,0.731487889273
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,35,1445,0.268512110727
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,session_balanced,direction,s2c,-1,false,35,1445,0.749351400479
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,session_balanced,direction,c2s,1,false,35,1445,0.250648599521
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,35,1445,0.732873392272
heldout_primary,general_2026,C26-W-CR-B,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,1445,0.267126607728
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1890,0.706878306878
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,packet_pooled,direction,c2s,1,false,45,1890,0.293121693122
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.691005291005
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.308994708995
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,session_balanced,direction,s2c,-1,false,45,1890,0.706878306878
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,session_balanced,direction,c2s,1,false,45,1890,0.293121693122
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.691005291005
heldout_primary,general_2026,C26-W-CR-B,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.308994708995
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,direction,s2c,-1,false,45,1890,0.773015873016
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,direction,c2s,1,false,45,1890,0.226984126984
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.780952380952
heldout_primary,general_2026,C26-W-CR-B,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.219047619048
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,direction,s2c,-1,false,45,1890,0.773015873016
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,direction,c2s,1,false,45,1890,0.226984126984
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.780952380952
heldout_primary,general_2026,C26-W-CR-B,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.219047619048
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1890,0.644444444444
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1890,0.355555555556
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.434920634921
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.565079365079
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1890,0.644444444444
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,direction,c2s,1,false,45,1890,0.355555555556
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.434920634921
heldout_primary,general_2026,C26-W-CR-B,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.565079365079
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,direction,s2c,-1,false,45,1890,0.728571428571
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,direction,c2s,1,false,45,1890,0.271428571429
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.710052910053
heldout_primary,general_2026,C26-W-CR-B,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.289947089947
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,direction,s2c,-1,false,45,1890,0.728571428571
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,direction,c2s,1,false,45,1890,0.271428571429
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.710052910053
heldout_primary,general_2026,C26-W-CR-B,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.289947089947
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,direction,s2c,-1,false,45,1891,0.799576943416
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,direction,c2s,1,false,45,1891,0.200423056584
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1891,0.775780010576
heldout_primary,general_2026,C26-W-FF-A,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1891,0.224219989424
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,direction,s2c,-1,false,45,1891,0.799581641442
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,direction,c2s,1,false,45,1891,0.200418358558
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1891,0.775759812969
heldout_primary,general_2026,C26-W-FF-A,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1891,0.224240187031
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1889,0.771836950768
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1889,0.228163049232
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1889,0.634727368978
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1889,0.365272631022
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1889,0.77185443283
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,direction,c2s,1,false,45,1889,0.22814556717
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1889,0.634701251774
heldout_primary,general_2026,C26-W-FF-A,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1889,0.365298748226
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1888,0.73093220339
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,packet_pooled,direction,c2s,1,false,45,1888,0.26906779661
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1888,0.689618644068
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1888,0.310381355932
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,session_balanced,direction,s2c,-1,false,45,1888,0.730971738289
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,session_balanced,direction,c2s,1,false,45,1888,0.269028261711
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1888,0.689650277455
heldout_primary,general_2026,C26-W-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1888,0.310349722545
heldout_primary,general_2026,C26-W-FF-A,garmin.com,packet_pooled,direction,s2c,-1,false,41,1721,0.730389308542
heldout_primary,general_2026,C26-W-FF-A,garmin.com,packet_pooled,direction,c2s,1,false,41,1721,0.269610691458
heldout_primary,general_2026,C26-W-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,41,1721,0.633352701917
