cohort_scope,protocol_id,configuration_id,class_name,estimator,direction_stratum,feature,unit,contributing_sessions,observations,mean,q10,q25,median,q75,q90,iqr,minimum,maximum
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,ipv4_ttl,raw_value,45,752,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,752,171.093045618,0,0,0,160,488,160,0,1445
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,tcp_window_raw,raw_value,45,752,65016.7950769,65535,65535,65535,65535,65535,0,58991,65535
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,frame_length_bytes,bytes,45,942,2922.81727555,60,60,601,4859,10134,4799,60,20214
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,iat_us,milliseconds,45,897,4.85408305667,0,0.131,0.258,1.053,12.693,0.922,0,520.921
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,ip_total_length_bytes,bytes,45,942,2906.34261001,40,40,587,4845,10120,4805,40,20200
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,ipv4_ttl,raw_value,45,942,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,942,2866.34261001,0,0,547,4805,10080,4805,0,20160
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,tcp_window_raw,raw_value,45,942,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,frame_length_bytes,bytes,45,1758,1305.0261661,60,60,115,547,4374,487,60,18774
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,iat_us,milliseconds,45,1713,2.8070607122,0,0.021,0.141,0.381,2.36,0.36,0,308.301
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,ip_total_length_bytes,bytes,45,1758,1288.32650739,40,40,101,533,4360,493,40,18760
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,ipv4_ttl,raw_value,45,1758,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1758,1248.32650739,0,0,61,493,4320,493,0,18720
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,tcp_window_raw,raw_value,45,1758,65458.1626849,65535,65535,65535,65535,65535,0,59040,65535
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,frame_length_bytes,bytes,45,819,243.01953602,60,60,152,273,533,213,60,3873
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,iat_us,milliseconds,45,819,2.7159010989,0.008,0.029,0.101,0.253,1.754,0.224,0.001,74.945
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,ip_total_length_bytes,bytes,45,819,226.514041514,40,40,138,259,519,219,40,3859
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,ipv4_ttl,raw_value,45,819,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,819,186.514041514,0,0,98,219,479,219,0,3819
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,tcp_window_raw,raw_value,45,819,65370.0671551,65535,65535,65535,65535,65535,0,59040,65535
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,frame_length_bytes,bytes,45,939,2231.31309904,60,60,115,3203,7669,3143,60,18774
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,iat_us,milliseconds,45,894,2.89057270694,0,0.005,0.185,0.55,2.736,0.545,0,308.301
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,ip_total_length_bytes,bytes,45,939,2214.44408946,40,40,101,3189,7655,3149,40,18760
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,ipv4_ttl,raw_value,45,939,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,939,2174.44408946,0,0,61,3149,7615,3149,0,18720
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,tcp_window_raw,raw_value,45,939,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,all,frame_length_bytes,bytes,45,1758,1348.96830906,60,60,115,547,4374,487,60,18774
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,all,iat_us,milliseconds,45,1713,2.82427425742,0,0.022,0.144,0.397,2.461,0.375,0,308.301
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,all,ip_total_length_bytes,bytes,45,1758,1332.26415375,40,40,101,533,4360,493,40,18760
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,all,ipv4_ttl,raw_value,45,1758,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,all,tcp_payload_length_bytes,bytes,45,1758,1292.26415375,0,0,61,493,4320,493,0,18720
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,all,tcp_window_raw,raw_value,45,1758,65459.6373016,65535,65535,65535,65535,65535,0,59040,65535
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,c2s,frame_length_bytes,bytes,45,819,239.226597025,60,60,152,272,533,212,60,3873
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,c2s,iat_us,milliseconds,45,819,2.71254632591,0.008,0.029,0.102,0.262,1.813,0.233,0.001,74.945
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,c2s,ip_total_length_bytes,bytes,45,819,222.640962371,40,40,138,258,519,218,40,3859
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,c2s,ipv4_ttl,raw_value,45,819,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,819,182.640962371,0,0,98,218,479,218,0,3819
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,c2s,tcp_window_raw,raw_value,45,819,65376.1730159,65535,65535,65535,65535,65535,0,59040,65535
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,s2c,frame_length_bytes,bytes,45,939,2303.91339391,60,60,115,3204,8694,3144,60,18774
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,s2c,iat_us,milliseconds,45,894,2.9302553073,0,0.005,0.187,0.563,2.862,0.558,0,308.301
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,s2c,ip_total_length_bytes,bytes,45,939,2287.08029318,40,40,101,3190,8680,3150,40,18760
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,s2c,ipv4_ttl,raw_value,45,939,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,939,2247.08029318,0,0,61,3150,8640,3150,0,18720
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,s2c,tcp_window_raw,raw_value,45,939,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,all,frame_length_bytes,bytes,45,1762,928.438706016,60,60,89,1514,2974,1454,60,14454
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,all,iat_us,milliseconds,45,1717,21.4547332557,0.021,0.062,0.218,12.79,18.092,12.728,0,1897.112
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,all,ip_total_length_bytes,bytes,45,1762,911.612372304,40,40,75,1500,2960,1460,40,14440
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,all,ipv4_ttl,raw_value,45,1762,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1762,871.612372304,0,0,35,1460,2920,1460,0,14400
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,all,tcp_window_raw,raw_value,45,1762,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,c2s,frame_length_bytes,bytes,45,835,116.573652695,60,60,60,152,233,92,60,534
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,c2s,iat_us,milliseconds,45,835,0.890847904192,0.017,0.031,0.1,0.195,1.038,0.164,0.001,59.837
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,c2s,ip_total_length_bytes,bytes,45,835,98.7437125749,40,40,40,138,219,98,40,520
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,c2s,ipv4_ttl,raw_value,45,835,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,835,58.7437125749,0,0,0,98,179,98,0,480
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,c2s,tcp_window_raw,raw_value,45,835,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,s2c,frame_length_bytes,bytes,45,927,1659.73031284,60,60,1386,2974,2974,2914,60,14454
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,s2c,iat_us,milliseconds,45,882,40.9228106576,0.098,0.227,9.459,17.633,197.971,17.406,0,1897.112
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,s2c,ip_total_length_bytes,bytes,45,927,1643.80798274,40,40,1372,2960,2960,2920,40,14440
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,s2c,ipv4_ttl,raw_value,45,927,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,927,1603.80798274,0,0,1332,2920,2920,2920,0,14400
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,s2c,tcp_window_raw,raw_value,45,927,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,all,frame_length_bytes,bytes,45,1762,927.379892847,60,60,89,1514,2974,1454,60,14454
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,all,iat_us,milliseconds,45,1717,21.5823605097,0.021,0.062,0.218,12.669,18.092,12.607,0,1897.112
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,all,ip_total_length_bytes,bytes,45,1762,910.553042721,40,40,75,1500,2960,1460,40,14440
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,all,ipv4_ttl,raw_value,45,1762,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,all,tcp_payload_length_bytes,bytes,45,1762,870.553042721,0,0,35,1460,2920,1460,0,14400
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,all,tcp_window_raw,raw_value,45,1762,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,c2s,frame_length_bytes,bytes,45,835,117.180542724,60,60,60,152,233,92,60,534
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,c2s,iat_us,milliseconds,45,835,0.888156880218,0.017,0.031,0.1,0.195,1.002,0.164,0.001,59.837
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,c2s,ip_total_length_bytes,bytes,45,835,99.3567261563,40,40,40,138,219,98,40,520
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,c2s,ipv4_ttl,raw_value,45,835,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,835,59.3567261563,0,0,0,98,179,98,0,480
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,c2s,tcp_window_raw,raw_value,45,835,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,s2c,frame_length_bytes,bytes,45,927,1658.53153456,60,60,1386,2974,2974,2914,60,14454
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,s2c,iat_us,milliseconds,45,882,41.0347460355,0.097,0.227,9.448,17.639,204.594,17.412,0,1897.112
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,s2c,ip_total_length_bytes,bytes,45,927,1642.60538686,40,40,1372,2960,2960,2920,40,14440
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,s2c,ipv4_ttl,raw_value,45,927,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,927,1602.60538686,0,0,1332,2920,2920,2920,0,14400
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,s2c,tcp_window_raw,raw_value,45,927,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,all,frame_length_bytes,bytes,45,971,1133.36045314,60,60,85,689,4434,629,60,15894
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,all,iat_us,milliseconds,45,926,35.2764578834,0.01,0.053,0.219,2.766,41.769,2.713,0,9795.682
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,all,ip_total_length_bytes,bytes,45,971,1116.46035015,40,40,71,675,4420,635,40,15880
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,all,ipv4_ttl,raw_value,45,971,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,all,tcp_payload_length_bytes,bytes,45,971,1076.46035015,0,0,31,635,4380,635,0,15840
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,all,tcp_window_raw,raw_value,45,971,65368.0937178,65535,65535,65535,65535,65535,0,0,65535
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,c2s,frame_length_bytes,bytes,45,429,138.843822844,60,60,60,152,516,92,60,578
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,c2s,iat_us,milliseconds,45,429,2.76131934732,0.01,0.024,0.096,0.259,0.733,0.235,0.002,46.223
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,c2s,ip_total_length_bytes,bytes,45,429,121.235431235,40,40,40,138,502,98,40,564
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,c2s,ipv4_ttl,raw_value,45,429,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,429,81.2354312354,0,0,0,98,462,98,0,524
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,c2s,tcp_window_raw,raw_value,45,429,65157.2237762,65535,65535,65535,65535,65535,0,0,65535
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,s2c,frame_length_bytes,bytes,45,542,1920.53321033,60,60,628,1734,5894,1674,60,15894
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,s2c,iat_us,milliseconds,45,497,63.3428450704,0.016,0.182,0.489,13.488,261.13,13.306,0,9795.682
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,s2c,ip_total_length_bytes,bytes,45,542,1904.19372694,40,40,614,1720,5880,1680,40,15880
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,s2c,ipv4_ttl,raw_value,45,542,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,542,1864.19372694,0,0,574,1680,5840,1680,0,15840
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,s2c,tcp_window_raw,raw_value,45,542,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,all,frame_length_bytes,bytes,45,971,1072.87806428,60,60,85,658,3721,598,60,15894
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,all,iat_us,milliseconds,45,926,31.7359263906,0.01,0.055,0.222,2.905,46.418,2.85,0,9795.682
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,all,ip_total_length_bytes,bytes,45,971,1055.97008129,40,40,71,644,3707,604,40,15880
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,all,ipv4_ttl,raw_value,45,971,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,all,tcp_payload_length_bytes,bytes,45,971,1015.97008129,0,0,31,604,3667,604,0,15840
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,all,tcp_window_raw,raw_value,45,971,65388.382973,65535,65535,65535,65535,65535,0,0,65535
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,c2s,frame_length_bytes,bytes,45,429,141.648922769,60,60,60,152,530,92,60,578
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,c2s,iat_us,milliseconds,45,429,3.04054841489,0.01,0.025,0.099,0.273,0.779,0.248,0.002,46.223
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,c2s,ip_total_length_bytes,bytes,45,429,124.124295349,40,40,40,138,516,98,40,564
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,c2s,ipv4_ttl,raw_value,45,429,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,c2s,tcp_payload_length_bytes,bytes,45,429,84.1242953488,0,0,0,98,476,98,0,524
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,c2s,tcp_window_raw,raw_value,45,429,65210.9851852,65535,65535,65535,65535,65535,0,0,65535
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,s2c,frame_length_bytes,bytes,45,542,1812.52800494,60,60,387,1594,5894,1534,60,15894
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,s2c,iat_us,milliseconds,45,497,56.9665836747,0.021,0.182,0.666,15.708,271.383,15.526,0,9795.682
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,s2c,ip_total_length_bytes,bytes,45,542,1796.11227418,40,40,373,1580,5880,1540,40,15880
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,s2c,ipv4_ttl,raw_value,45,542,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,s2c,tcp_payload_length_bytes,bytes,45,542,1756.11227418,0,0,333,1540,5840,1540,0,15840
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,s2c,tcp_window_raw,raw_value,45,542,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,all,frame_length_bytes,bytes,45,1062,2617.35122411,60,60,263,5766,10134,5706,60,14454
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,all,iat_us,milliseconds,45,1017,27.5085722714,0.034,0.138,0.275,2.812,220.451,2.674,0,314.41
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,all,ip_total_length_bytes,bytes,45,1062,2600.40772128,40,40,249,5752,10120,5712,40,14440
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,all,ipv4_ttl,raw_value,45,1062,169.391713748,64,64,255,255,255,191,64,255
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,all,tcp_payload_length_bytes,bytes,45,1062,2560.40772128,0,0,209,5712,10080,5712,0,14400
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,all,tcp_window_raw,raw_value,45,1062,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,c2s,frame_length_bytes,bytes,45,476,237.573529412,60,60,60,619,680,559,60,729
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,c2s,iat_us,milliseconds,45,476,2.00121218487,0.02,0.05,0.157,1.033,8.809,0.983,0.004,29.184
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,c2s,ip_total_length_bytes,bytes,45,476,219.31302521,40,40,40,605,666,565,40,715
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,c2s,ipv4_ttl,raw_value,45,476,64,64,64,64,64,64,0,64,64
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,c2s,tcp_payload_length_bytes,bytes,45,476,179.31302521,0,0,0,565,626,565,0,675
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,c2s,tcp_window_raw,raw_value,45,476,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,s2c,frame_length_bytes,bytes,45,586,4550.41296928,60,60,2718,8694,11574,8634,60,14454
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,s2c,iat_us,milliseconds,45,541,49.9512772643,0.15,0.204,0.425,4.5,234.904,4.296,0,314.41
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,s2c,ip_total_length_bytes,bytes,45,586,4534.53924915,40,40,2704,8680,11560,8640,40,14440
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,s2c,ipv4_ttl,raw_value,45,586,255,255,255,255,255,255,0,255,255
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,s2c,tcp_payload_length_bytes,bytes,45,586,4494.53924915,0,0,2664,8640,11520,8640,0,14400
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,s2c,tcp_window_raw,raw_value,45,586,65535,65535,65535,65535,65535,65535,0,65535,65535
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,all,frame_length_bytes,bytes,45,1062,2622.72809441,60,60,263,5766,10134,5706,60,14454
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,all,iat_us,milliseconds,45,1017,27.4760167823,0.034,0.138,0.281,2.812,220.451,2.674,0,314.41
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,all,ip_total_length_bytes,bytes,45,1062,2605.78207478,40,40,249,5752,10120,5712,40,14440
